,ACCIDENTDATE,XMLIMPORTNOTES,ACCIDENT_WEEKDAY_Friday,ACCIDENT_WEEKDAY_Monday,ACCIDENT_WEEKDAY_Saturday,ACCIDENT_WEEKDAY_Sunday,ACCIDENT_WEEKDAY_Thursday,ACCIDENT_WEEKDAY_Tuesday,ACCIDENT_WEEKDAY_Wednesday,ACCIDENTLOCATION_At intersection,ACCIDENTLOCATION_At railway crossing,ACCIDENTLOCATION_At/near private drive,ACCIDENTLOCATION_Intersection related,ACCIDENTLOCATION_Non intersection,ACCIDENTLOCATION_Overpass or bridge,ACCIDENTLOCATION_Underpass or tunnel,LIGHT_Dark,"LIGHT_Dark, artificial",LIGHT_Dawn,"LIGHT_Dawn, artificial",LIGHT_Daylight,"LIGHT_Daylight, artificial",LIGHT_Dusk,"LIGHT_Dusk, artificial",LIGHT_Unknown,LIGHT_nan,ROADJURISDICTION_County or district,ROADJURISDICTION_Municipal (excl. Twp. Rd.),ROADJURISDICTION_Private property,ROADJURISDICTION_Regional municipality,ROADJURISDICTION_Township,ROADJURISDICTION_unknown,TRAFFICCONTROL_No control,TRAFFICCONTROL_Ped. crossover,TRAFFICCONTROL_Police control,TRAFFICCONTROL_School bus,TRAFFICCONTROL_School guard,TRAFFICCONTROL_Stop sign,TRAFFICCONTROL_Traffic controller,TRAFFICCONTROL_Traffic gate,TRAFFICCONTROL_Traffic signal,TRAFFICCONTROL_Yield sign,TRAFFICCONTROL_unknown,TRAFFICCONTROLCONDITION_Functioning,TRAFFICCONTROLCONDITION_Missing/Damaged,TRAFFICCONTROLCONDITION_Not Applicable,TRAFFICCONTROLCONDITION_Not applicable,TRAFFICCONTROLCONDITION_Not functioning,TRAFFICCONTROLCONDITION_Obscured,ENVIRONMENTCONDITION1_Clear,ENVIRONMENTCONDITION1_Drifting Snow,"ENVIRONMENTCONDITION1_Fog, mist, smoke, dust",ENVIRONMENTCONDITION1_Freezing Rain,ENVIRONMENTCONDITION1_Rain,ENVIRONMENTCONDITION1_Snow,ENVIRONMENTCONDITION1_Strong wind
5656,2019-04-25 22:00:00,Road 1: PARK ST (50 km/h); Road 2: GREEN ST (50 km/h); Distance:  K W; Vehicle #1     Make: TOYT     Model: CIE     Colour: WHI     Style: VN; Vehicle #2     Make: HYUN     Model: EGM     Colour: GRY     Style: 4D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5657,2019-04-25 23:40:00,Road 1: LANCASTER ST E (40 km/h); Road 2: QUEEN ST N (40 km/h); Charged Driver #1 on page 1: NA NA (NA) (NA); Vehicle #1     Make: HOND     Model: UCL     Colour: GRY     Style: 4D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5658,2019-04-26 09:30:00,Road 1: 105 PARK ST; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: VOLK     Model: BTL     Colour: GRY     Style: CV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,2019-04-26 15:00:00,Road 1: ST LEGER ST; Road 2: LOUISA ST; Vehicle #1     Make: HYUN     Model: SSE     Colour: BLU     Style: 4D; Vehicle #2     Make: INFI     Model: QX8     Colour: SIL     Style: TY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,2019-04-26 15:00:00,Road 1: KINGSWAY DR; Road 2: WILSON AVE; Vehicle #1     Make: MAZD     Model: M3H     Colour: RED     Style: 4B; Vehicle #2     Make: NISS     Model: VSL     Colour: SIL     Style: 4D; Vehicle #3     Make: TOYT     Model: CHB     Colour: GRY     Style: 4D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5661,2019-04-27 13:00:00,Road 1: WATERLOO REGIONAL RD 6; Road 2: HIGHLAND RD W; Vehicle #1     Make: HYUN     Model: ACC     Colour: BRN     Style: 4W; Vehicle #2     Make: TOYT     Model: SIE     Colour: GRN     Style: VN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,2019-04-27 19:52:00,Road 1: 2 APPLE RIDGE DR; Vehicle #1     Make: BMW     Model: 28X     Colour: RED     Style: 4D; Vehicle #2     Make: NISS     Model: ROG     Colour: WHI     Style: TY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5663,2019-04-27 21:13:00,Road 1: WILSON AVE (50 km/h); Road 2: TRAYNOR AVE (50 km/h); Vehicle #1     Make: TOYT     Model: HIG     Colour: GRY     Style: TY; Vehicle #2     Make: HOND     Model: UCD     Colour: SIL     Style: 4D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,2019-04-28 05:30:00,Road 1: 45 CENTURY HILL DR (50 km/h); Road 2: CENTURY HILL DR; Distance: 13.0 M S; Vehicle #1     Make: TOYT     Model: RG4     Colour: GRY     Style: TY; Vehicle #2     Make: CHEV     Model: MLT     Colour: BLU     Style: 4D; Vehicle #3     Make: HOND   ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,2019-04-28 11:15:00,Road 1: NORTHBROOK PL (50 km/h); Road 2: OLD HURON RD (50 km/h); Distance:  K; Vehicle #1     Make: HOND     Model: CIV     Colour: WHI     Style: 4D,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,2019-04-20 17:00:00,Road 1: WOODSIDE AVE; Road 2: QUEEN ST S; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: SIE     Colour: BLU     Style: VN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,2019-04-28 16:40:00,Road 1: FRANKLIN ST N; Road 2: OTTAWA ST N KITCHENER; Distance: 80.0 M S; Vehicle #1     Make: TOYT     Model: RV4     Colour: BLU     Style: TY; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,2019-04-27 08:30:00,Road 1: 196 GATEWOOD DR KITCHENER; Vehicle #1     Make: STRN     Model: VUE     Colour: GRY     Style: TY; Vehicle #2     Make: TOYT     Model: RV4     Colour: BLK     Style: TY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,2019-04-29 15:22:00,Road 1: 204 JOSEPH SCHOERG CRES (50 km/h); Road 2: DEER RIDGE DR; Distance: 30.0 M S; Vehicle #1     Make: ACUR     Model: RDX     Colour: GRY     Style: TY; Vehicle #2     Make: TOYT     Model: C4E     Colour: BLU     Style: 4D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5670,2019-04-29 16:30:00,Road 1: RITTENHOUSE RD; Road 2: GOUNDRY CRESCENT; Vehicle #1     Make: NISS     Model: VSL     Colour: BLK     Style: 4B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5671,2019-04-29 17:00:00,Road 1: MILL ST; Road 2: MADISON AVE S; Vehicle #1     Make: DODG     Model: CXT     Colour: BLU     Style: 4D; Vehicle #2     Make: TOYT     Model: UXS     Colour: RED     Style: 4D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,2019-04-29 21:45:00,Road 1: WABANAKI DR (50 km/h); Road 2: WILSON AVE (50 km/h); Vehicle #1     Make: HOND     Model: CXG     Colour: RED     Style: 4D; Vehicle #2     Make: NISS     Model: VSL     Colour: BLU     Style: 4B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5673,2019-04-29 11:45:00,Road 1: MILLWOOD CRES KITCHENER; Road 2: DOON VILLAGE RD KITCHENER; Vehicle #1     Make: HYUN     Model: C2G     Colour: GRY     Style: 4B; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,2019-04-27 00:00:00,Road 1: 84 SHADYWOOD CRES KITCHENER; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: MAZD     Model: MA5     Colour: SIL     Style: SW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,2019-04-12 15:30:00,Road 1: WILSON AVE; Road 2: TRAYNOR AVE; Vehicle #1     Make: HYUN     Model: EGM     Colour: WHI     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,2019-04-30 12:45:00,Road 1: WALTON AVE; Road 2: COURTLAND AVE; Vehicle #1     Make: GMC     Model: SAV     Colour: WHI     Style: CB; Vehicle #2     Make: HOND     Model: USE     Colour: GLD     Style: 4D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,2019-04-30 14:04:00,Road 1: WILSON AVE; Road 2: FAIRWAY RD S; Vehicle #1     Make: FORD     Model: SRW     Colour: WHI     Style: PK; Vehicle #2     Make: KIA     Model: RES     Colour: BLK     Style: 4D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,2019-04-30 12:00:00,Road 1: 441 KRUG ST KITCHNER; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: CGS     Colour: SIL     Style: 4D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,2019-04-30 20:15:00,Road 1: ECKERT ST (50 km/h); Road 2: DIXON ST (50 km/h); Distance:  K; Vehicle #1     Make: MAZD     Model: 3TR     Colour: WHI     Style: 4D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5680,2019-05-01 08:01:00,Road 1: BENESFORT DR (50 km/h); Road 2: OPRINGTON DR (50 km/h); Distance:  K; Vehicle #1     Make: NISS     Model: ATS     Colour: BLK     Style: 4D; Vehicle #2     Make: HOND     Model: UDV     Colour: GRY     Style: 4D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5681,2019-05-01 11:55:00,Road 1: 520 KRUG ST; Vehicle #1     Make: JEEP     Model: GCK     Colour: BLK     Style: TY; Vehicle #2     Make: HOND     Model: ULS     Colour: WHI     Style: 4D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5682,2019-05-01 16:50:00,Road 1: MARGARET AVE; Road 2: MAYNARD AVE; Vehicle #1     Make: TOYT     Model: PRI     Colour: WHI     Style: 4B; Vehicle #2     Make: FORD     Model: FSE     Colour: GRY     Style: 4D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5683,2019-05-01 15:00:00,Road 1: DOON VILLAGE RD; Road 2: HOMER WATSON BLVD; Distance: 50.0 M N; Vehicle #1     Make: FORD     Model: FSE     Colour: RED     Style: 4B; Vehicle #2     Make: RAM     Model: RTR     Colour: BLK     Style: CW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5684,2019-05-01 01:00:00,Road 1: 55 MADELEINE ST (PARKED ON STREET); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: KIA     Model: SOR     Colour: WHI     Style: TY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,2019-05-02 09:10:00,Road 1: ST LEGER ST KITCHENER; Road 2: BREITHAUPT ST KITCHENER; Vehicle #1     Make: NISS     Model: PFI     Colour: WHI     Style: TY; Vehicle #2     Make: HOND     Model: CRV     Colour: BLU     Style: TY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5686,2019-05-02 12:45:00,Road 1: BLOCK LINE RD; Road 2: STRASBURG RD; Vehicle #1     Make: BUIC     Model: CCU     Colour: BRN     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style: ; Vehicle #3     Make: HOND     Model: CRV     Colour: BLU     Style: 4W,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5687,2019-05-02 18:45:00,Road 1: 655 STRASBURG RD; Vehicle #1     Make: NISS     Model: MUR     Colour: RED     Style: TY; Vehicle #2     Make: SUBA     Model: FOR     Colour: WHI     Style: TY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,2019-05-03 08:00:00,Road 1: GLASGOW ST (IN FROM OF 223 GLASGLOW); Road 2: BELMONT AVE W; Distance: 30.0 M W; Vehicle #1     Make: TOYT     Model: HIG     Colour: RED     Style: TY; Vehicle #2     Make: VOLK     Model: GTD     Colour: GRY     Style: 4B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5689,2019-05-04 01:10:00,Road 1: BLOCK LINE RD (50 km/h); Road 2: STRASBURG RD (50 km/h); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: CRV     Colour: WHI     Style: TY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5690,2019-05-03 12:00:00,Road 1: HAZELGLEN DR; Road 2: MOOREGATE CRESCENT; Vehicle #1     Make: HOND     Model: CXG     Colour: BRN     Style: 4D; Vehicle #2     Make: LEXS     Model: R33     Colour: GRY     Style: TY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5691,2019-05-04 13:00:00,Road 1: HEIMAN ST; Road 2: HIGHLAND RD E; Distance:  W; Vehicle #1     Make: HOND     Model: ULX     Colour: BLU     Style: 4D; Vehicle #2     Make: KIA     Model: ROL     Colour: SIL     Style: SW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5692,2019-05-05 07:09:00,Road 1: LORRAINE AVE (50 km/h); Road 2: CONFEDERATION DR; Distance: 10.0 M W; Vehicle #1     Make: TOYT     Model: UCS     Colour: BRN     Style: 4D,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5693,2019-05-05 14:00:00,Road 1: 244 COLTON CIRCLE; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: CAR     Colour: SIL     Style: VN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
